state_fips,occ2018,nativity_flag,EMPLOYED,UNEMPLOYED
1,0600,0,0.0,0.0
1,0600,1,0.0,0.0
1,8650,0,0.0,0.0
1,8650,1,0.0,0.0
1,0530,0,0.0,0.0
1,0530,1,0.0,0.0
1,5250,0,0.0,0.0
1,5250,1,0.0,0.0
1,0102,0,0.0,0.0
1,0102,1,0.0,0.0
1,3250,0,0.0,0.0
1,3250,1,0.0,0.0
1,0725,0,0.0,0.0
1,0725,1,0.0,0.0
1,3323,0,0.0,0.0
1,3323,1,0.0,0.0
1,7220,0,0.0,0.0
1,7220,1,0.0,0.0
1,1720,0,0.0,0.0
1,1720,1,0.0,0.0
1,6305,0,0.0,0.0
1,6305,1,0.0,0.0
1,1022,0,0.0,0.0
1,1022,1,0.0,0.0
1,3649,0,0.0,0.0
1,3649,1,0.0,0.0
1,4120,0,0.0,0.0
1,4120,1,0.0,0.0
1,2435,0,0.0,0.0
1,2435,1,0.0,0.0
1,0425,0,0.0,0.0
1,0425,1,0.0,0.0
1,2012,0,0.0,0.0
1,2012,1,0.0,0.0
1,9142,0,0.0,0.0
1,9142,1,0.0,0.0
1,3150,0,0.0,0.0
1,3150,1,0.0,0.0
1,1032,0,0.0,0.0
1,1032,1,0.0,0.0
1,2861,0,0.0,0.0
1,2861,1,0.0,0.0
1,8750,0,0.0,0.0
1,8750,1,0.0,0.0
1,6740,0,0.0,0.0
1,6740,1,0.0,0.0
1,1650,0,0.0,0.0
1,1650,1,0.0,0.0
1,3945,0,0.0,0.0
1,3945,1,0.0,0.0
1,4400,0,0.0,0.0
1,4400,1,0.0,0.0
1,4150,0,0.0,0.0
1,4150,1,0.0,0.0
1,3401,0,0.0,0.0
1,3401,1,0.0,0.0
1,6600,0,0.0,0.0
1,6600,1,0.0,0.0
1,8800,0,0.0,0.0
1,8800,1,0.0,0.0
1,3820,0,0.0,0.0
1,3820,1,0.0,0.0
1,2751,0,0.0,0.0
1,2751,1,0.0,0.0
1,3000,0,0.0,0.0
1,3000,1,0.0,0.0
1,4420,0,0.0,0.0
1,4420,1,0.0,0.0
1,4820,0,0.0,0.0
1,4820,1,0.0,0.0
1,2600,0,0.0,0.0
1,2600,1,0.0,0.0
1,0910,0,0.0,0.0
1,0910,1,0.0,0.0
1,6765,0,0.0,0.0
1,6765,1,0.0,0.0
1,2350,0,0.0,0.0
1,2350,1,0.0,0.0
1,4465,0,0.0,0.0
1,4465,1,0.0,0.0
1,3910,0,0.0,0.0
1,3910,1,0.0,0.0
1,2920,0,0.0,0.0
1,2920,1,0.0,0.0
1,1541,0,0.0,0.0
1,1541,1,0.0,0.0
1,2632,0,0.0,0.0
1,2632,1,0.0,0.0
1,9410,0,0.0,0.0
1,9410,1,0.0,0.0
1,2025,0,0.0,0.0
1,2025,1,0.0,0.0
1,5350,0,0.0,0.0
1,5350,1,0.0,0.0
1,3750,0,0.0,0.0
1,3750,1,0.0,0.0
1,5360,0,0.0,0.0
1,5360,1,0.0,0.0
1,0340,0,0.0,0.0
1,0340,1,0.0,0.0
1,1551,0,0.0,0.0
1,1551,1,0.0,0.0
1,5560,0,0.0,0.0
1,5560,1,0.0,0.0
1,0860,0,0.0,0.0
1,0860,1,0.0,0.0
1,1900,0,0.0,0.0
1,1900,1,0.0,0.0
1,1980,0,0.0,0.0
1,1980,1,0.0,0.0
1,4950,0,0.0,0.0
1,4950,1,0.0,0.0
1,4830,0,0.0,0.0
1,4830,1,0.0,0.0
1,7905,0,0.0,0.0
1,7905,1,0.0,0.0
1,3422,0,0.0,0.0
1,3422,1,0.0,0.0
1,1920,0,0.0,0.0
1,1920,1,0.0,0.0
1,3100,0,0.0,0.0
1,3100,1,0.0,0.0
1,2555,0,0.0,0.0
1,2555,1,0.0,0.0
1,5630,0,0.0,0.0
1,5630,1,0.0,0.0
1,8830,0,0.0,0.0
1,8830,1,0.0,0.0
1,3710,0,0.0,0.0
1,3710,1,0.0,0.0
1,8030,0,0.0,0.0
1,8030,1,0.0,0.0
1,3322,0,0.0,0.0
1,3322,1,0.0,0.0
1,7020,0,0.0,0.0
1,7020,1,0.0,0.0
1,8100,0,0.0,0.0
1,8100,1,0.0,0.0
1,8255,0,0.0,0.0
1,8255,1,0.0,0.0
1,4340,0,0.0,0.0
1,4340,1,0.0,0.0
1,8610,0,0.0,0.0
1,8610,1,0.0,0.0
1,5310,0,0.0,0.0
1,5310,1,0.0,0.0
1,1450,0,0.0,0.0
1,1450,1,0.0,0.0
1,6850,0,0.0,0.0
1,6850,1,0.0,0.0
