state_fips,person_type,age,weight_cmp,weight_or,occ2018,citizenship,nativity_country,year_of_entry,mlr_status,in_civ_lf,emp_recode,foreign_born,non_cit_foreign,nativity_flag,emp_status
11,2.0,28.0,4702957.0,0.0,0220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,26.0,4335934.0,0.0,0051,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,41.0,3804571.0,0.0,4230,5.0,303.0,19.0,1.0,1.0,1.0,1,1,1,EMPLOYED
11,2.0,39.0,4224795.0,0.0,6230,5.0,303.0,24.0,1.0,1.0,1.0,1,1,1,EMPLOYED
11,2.0,46.0,5036617.0,0.0,1555,2.0,73.0,28.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,35.0,3856641.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,69.0,4243910.0,0.0,4020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,73.0,3490069.0,14654736.0,2100,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,23.0,4780580.0,19680851.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,28.0,7498796.0,0.0,1220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,32.0,3351121.0,0.0,2825,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,31.0,4035829.0,0.0,1760,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,27.0,5362437.0,0.0,1050,3.0,207.0,16.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,24.0,4452544.0,0.0,5840,4.0,155.0,19.0,1.0,1.0,1.0,1,0,1,EMPLOYED
11,2.0,49.0,7359304.0,0.0,0710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,40.0,3080981.0,0.0,0010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,34.0,3539108.0,14150632.0,1800,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,35.0,3809705.0,15399465.0,0710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,63.0,3044923.0,12785576.0,0010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,56.0,4076337.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,34.0,6305573.0,0.0,2825,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,64.0,3527900.0,14231101.0,4710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,54.0,5178841.0,20933742.0,2100,4.0,462.0,13.0,1.0,1.0,1.0,1,0,1,EMPLOYED
11,2.0,55.0,4298285.0,18048423.0,2100,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,17.0,4585797.0,18536559.0,2350,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,62.0,4440604.0,17949663.0,2710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,45.0,4885323.0,19654346.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,47.0,4209846.0,16708551.0,0705,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,39.0,8034142.0,32187039.0,0420,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,40.0,6739876.0,25842700.0,5360,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,23.0,4780580.0,19680851.0,1006,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,22.0,4395238.0,18094460.0,1970,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,61.0,3306619.0,0.0,2100,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,53.0,3668551.0,0.0,0440,4.0,312.0,8.0,1.0,1.0,1.0,1,0,1,EMPLOYED
11,2.0,28.0,4115322.0,0.0,2145,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,59.0,3185936.0,0.0,2100,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,25.0,3974463.0,0.0,5400,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,36.0,3522587.0,0.0,2640,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,37.0,3643547.0,0.0,2905,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,57.0,5062103.0,0.0,1305,5.0,134.0,28.0,1.0,1.0,1.0,1,1,1,EMPLOYED
11,2.0,50.0,3261441.0,0.0,2205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,46.0,3443510.0,0.0,2205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,54.0,5492693.0,0.0,0800,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,43.0,7081442.0,0.0,0530,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,24.0,4424708.0,0.0,0800,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,26.0,3960365.0,0.0,0060,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,26.0,4295597.0,0.0,1970,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,34.0,3901116.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,33.0,3759362.0,0.0,1825,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,69.0,4832105.0,0.0,9130,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
11,2.0,25.0,3938073.0,0.0,0420,3.0,362.0,25.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
11,2.0,27.0,3960365.0,0.0,2360,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,48.0,5287558.0,0.0,0530,4.0,341.0,7.0,1.0,1.0,1.0,1,0,1,EMPLOYED
11,2.0,29.0,4295597.0,0.0,1800,5.0,110.0,25.0,1.0,1.0,1.0,1,1,1,EMPLOYED
11,2.0,27.0,3960365.0,0.0,0710,5.0,360.0,27.0,1.0,1.0,1.0,1,1,1,EMPLOYED
11,2.0,56.0,5526808.0,0.0,9122,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
11,2.0,24.0,10648230.0,0.0,-001,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
12,2.0,30.0,58147909.0,0.0,2320,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,43.0,65915213.0,0.0,5740,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,56.0,60340212.0,0.0,0220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,17.0,60605655.0,0.0,4030,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,45.0,55566034.0,0.0,0052,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,44.0,56871623.0,0.0,5400,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,65.0,39480126.0,168295370.0,4920,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,43.0,45751940.0,181388598.0,3300,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,35.0,44334616.0,176404513.0,4251,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,34.0,56567244.0,0.0,3603,5.0,333.0,26.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,72.0,48391021.0,0.0,0300,4.0,332.0,6.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,38.0,55787427.0,0.0,5510,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,48.0,48523898.0,195218534.0,5840,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,49.0,46909789.0,186181295.0,7010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,64.0,60875482.0,0.0,1105,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,36.0,65000609.0,0.0,8030,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,32.0,60957321.0,0.0,5630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,60.0,58333997.0,0.0,1360,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,59.0,53749812.0,0.0,9630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,21.0,74022124.0,0.0,4020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,55.0,56333101.0,0.0,4220,3.0,120.0,5.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,37.0,41115111.0,163594313.0,1021,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,38.0,45336898.0,179743118.0,2205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,61.0,42087820.0,176726000.0,2360,4.0,246.0,21.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,53.0,47914505.0,193678430.0,2360,4.0,246.0,21.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,59.0,57353110.0,215544402.0,2310,4.0,333.0,10.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,61.0,60834784.0,260522650.0,9050,4.0,333.0,5.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,25.0,64443517.0,280307131.0,4920,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,23.0,65365715.0,270421102.0,2310,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,39.0,42751268.0,0.0,0052,4.0,329.0,23.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,39.0,59055924.0,0.0,0350,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,30.0,57896534.0,231491244.0,0020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,31.0,52323835.0,217967965.0,0630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,33.0,55891994.0,225924775.0,5940,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,38.0,63361192.0,266052506.0,4810,4.0,373.0,17.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,32.0,60789827.0,0.0,4220,4.0,329.0,21.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,36.0,73134543.0,0.0,3870,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,31.0,48587935.0,204019865.0,6260,4.0,327.0,22.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,60.0,55124182.0,138023180.0,4950,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
12,2.0,37.0,63361345.0,0.0,4760,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,58.0,57107132.0,0.0,0120,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,19.0,52845543.0,0.0,4600,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,21.0,59667095.0,0.0,3603,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,47.0,51285548.0,0.0,4720,5.0,301.0,17.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,40.0,47559277.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,41.0,54761444.0,0.0,4810,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,51.0,58826664.0,0.0,4810,4.0,364.0,24.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,24.0,59667095.0,0.0,3050,5.0,364.0,24.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,38.0,50064336.0,0.0,2205,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
12,2.0,26.0,54001720.0,215918371.0,4810,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,25.0,62658689.0,261020371.0,4810,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,60.0,47884121.0,193555613.0,4920,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,37.0,63545148.0,254579781.0,5240,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,36.0,72830302.0,279253155.0,0020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,62.0,48359544.0,0.0,3630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,23.0,64957444.0,0.0,4760,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,68.0,48465095.0,0.0,9130,4.0,332.0,7.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,33.0,105486204.0,0.0,0440,4.0,332.0,17.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,39.0,71537089.0,0.0,7315,5.0,332.0,19.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,18.0,62297111.0,0.0,9640,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,59.0,52332814.0,0.0,4020,4.0,332.0,22.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,52.0,59338055.0,0.0,9610,4.0,332.0,22.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,33.0,98776289.0,0.0,6660,4.0,368.0,14.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,33.0,88526143.0,0.0,0120,4.0,368.0,19.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,41.0,52255076.0,0.0,4720,5.0,314.0,19.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,34.0,64919547.0,0.0,9005,5.0,314.0,26.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,41.0,71774250.0,0.0,4000,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,50.0,77263542.0,0.0,4920,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,25.0,65039939.0,0.0,4030,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,38.0,61918219.0,0.0,0630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,38.0,69781519.0,0.0,6950,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,32.0,49436818.0,197666247.0,4760,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,41.0,52823845.0,0.0,0440,5.0,362.0,28.0,4.0,1.0,2.0,1,1,1,UNEMPLOYED
12,2.0,56.0,55968562.0,231225494.0,4220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,38.0,68233063.0,0.0,3090,5.0,210.0,22.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,48.0,59277233.0,0.0,4840,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,61.0,51079259.0,0.0,0735,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,38.0,70938841.0,0.0,9620,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,61.0,57474522.0,0.0,9620,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,54.0,60769668.0,0.0,2205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,47.0,53491823.0,0.0,2830,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,33.0,68087409.0,0.0,4920,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
12,2.0,29.0,91208923.0,0.0,6442,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,50.0,49602329.0,196867774.0,0650,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,50.0,57961315.0,233186601.0,0010,5.0,110.0,16.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,24.0,59454972.0,248553415.0,5360,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,70.0,48358153.0,0.0,7640,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,64.0,54868255.0,0.0,5810,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,52.0,50852178.0,0.0,4521,4.0,206.0,20.0,2.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,63.0,54083640.0,0.0,0630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,23.0,75509726.0,0.0,3323,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,23.0,75509726.0,0.0,6305,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,59.0,46976868.0,184096850.0,9645,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,63.0,42640101.0,0.0,6115,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,65.0,45949658.0,0.0,6115,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,63.0,41571417.0,0.0,5420,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,33.0,50165540.0,200579940.0,0630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,38.0,46808945.0,185579210.0,0630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,69.0,45229478.0,0.0,0020,5.0,212.0,10.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,46.0,43783148.0,0.0,3802,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,58.0,43742657.0,171422354.0,5940,4.0,215.0,7.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,56.0,46061863.0,190297494.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,44.0,45017374.0,179121159.0,0540,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,52.0,55067510.0,0.0,0010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,26.0,68668910.0,0.0,0020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,65.0,45599696.0,0.0,2905,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,69.0,44183710.0,0.0,5740,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,63.0,47548860.0,0.0,2861,4.0,364.0,24.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,66.0,40384177.0,0.0,4010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,65.0,38715972.0,157799760.0,4210,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,37.0,58621292.0,0.0,7200,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,85.0,42257797.0,0.0,2100,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,26.0,81929932.0,0.0,9645,5.0,313.0,27.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,55.0,53447160.0,0.0,3255,2.0,73.0,14.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,60.0,57304046.0,0.0,3930,2.0,73.0,9.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,52.0,57512186.0,0.0,1050,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,23.0,73872991.0,0.0,4700,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,20.0,66551274.0,0.0,4030,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
12,2.0,60.0,47409396.0,0.0,8320,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,41.0,49749875.0,0.0,4622,4.0,327.0,16.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,56.0,45594152.0,188365216.0,4760,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,46.0,54217415.0,0.0,6240,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,44.0,60852359.0,0.0,4220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,60.0,48013092.0,0.0,1021,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,50.0,54976333.0,0.0,0350,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,52.0,58244527.0,0.0,2310,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,16.0,60733925.0,0.0,4600,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,34.0,57773552.0,0.0,1050,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,36.0,61605661.0,0.0,2400,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,69.0,72018970.0,0.0,0220,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,49.0,57942288.0,0.0,9645,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,60.0,52146323.0,0.0,4120,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,69.0,50152058.0,0.0,4760,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,58.0,49546803.0,0.0,7750,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,59.0,48272144.0,189172883.0,3630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,54.0,47793264.0,0.0,0735,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,67.0,47216611.0,0.0,4710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,66.0,53770666.0,0.0,8990,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,66.0,52100951.0,0.0,4020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,76.0,45893871.0,0.0,3255,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,36.0,42751268.0,0.0,3601,5.0,327.0,28.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,36.0,59120262.0,0.0,7220,5.0,327.0,28.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,61.0,45610303.0,0.0,7315,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,19.0,65938169.0,0.0,5240,5.0,373.0,26.0,3.0,1.0,2.0,1,1,1,UNEMPLOYED
12,2.0,23.0,56985784.0,0.0,4760,5.0,373.0,26.0,1.0,1.0,1.0,1,1,1,EMPLOYED
12,2.0,58.0,48066694.0,201831185.0,3090,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,55.0,46817657.0,183472921.0,3110,4.0,134.0,5.0,2.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,55.0,45176095.0,0.0,3645,4.0,327.0,26.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,44.0,46340845.0,0.0,3255,4.0,327.0,27.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,34.0,46905685.0,195397311.0,3245,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,41.0,45936443.0,182120080.0,5240,4.0,327.0,13.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,41.0,45936443.0,182120080.0,5240,4.0,327.0,13.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,41.0,45936443.0,182120080.0,5240,4.0,327.0,13.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,25.0,49042646.0,0.0,8990,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,45.0,54232784.0,0.0,8990,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,24.0,48551496.0,0.0,0020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,36.0,59747214.0,0.0,0735,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,36.0,45267699.0,0.0,3255,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,63.0,50232802.0,0.0,6410,4.0,327.0,17.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,26.0,49042646.0,0.0,8990,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,44.0,67055073.0,0.0,5000,4.0,370.0,11.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,43.0,52844299.0,0.0,0750,4.0,315.0,11.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,23.0,67872479.0,0.0,3648,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,43.0,67055073.0,0.0,0710,4.0,312.0,15.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,37.0,55171022.0,0.0,0020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
12,2.0,36.0,52604272.0,0.0,9130,4.0,312.0,15.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,59.0,77353965.0,0.0,3645,4.0,329.0,17.0,1.0,1.0,1.0,1,0,1,EMPLOYED
12,2.0,50.0,56627063.0,0.0,9122,5.0,327.0,24.0,1.0,1.0,1.0,1,1,1,EMPLOYED
