state_fips,occ2018,nativity_flag,EMPLOYED,UNEMPLOYED
2,2400,0,600.3659,0.0
2,2435,0,939.0537,0.0
2,2545,0,2987.7027,0.0
2,2555,0,1611.5365,0.0
2,2600,0,1136.002,0.0
2,2640,0,672.9391,0.0
2,2722,0,617.1703,0.0
2,2850,0,520.1154,0.0
2,2920,0,529.923,0.0
2,3010,0,649.8614,0.0
2,3010,1,692.1018,0.0
2,3040,0,1201.5433,0.0
2,3050,0,2204.6231,0.0
2,3090,0,2482.8248000000003,0.0
2,3090,1,837.7545,0.0
2,3100,0,1715.6107,0.0
2,3110,0,617.3975,0.0
2,3160,0,1628.7435,0.0
2,3200,0,480.2127,0.0
2,3245,0,541.6658,0.0
2,3250,0,486.4852,0.0
2,3255,0,3459.5274,612.3466
2,3255,1,2047.8716,0.0
2,3258,0,448.7789,0.0
2,3300,0,0.0,1095.9668
2,3323,0,762.951,0.0
2,3402,0,636.1308,0.0
2,3421,0,991.4095,0.0
2,3550,0,586.016,0.0
2,3601,0,992.6556,0.0
2,3602,0,3843.3567,0.0
2,3602,1,2166.7694,0.0
2,3603,0,4180.811,0.0
2,3603,1,1523.211,0.0
2,3630,0,705.944,0.0
2,3640,0,742.6192,0.0
2,3640,1,983.6804,0.0
2,3645,0,690.8159,0.0
2,3649,0,652.7549,0.0
2,3655,0,651.782,0.0
2,3710,0,623.0977,0.0
2,3720,0,611.6782,0.0
2,3725,1,535.8242,0.0
2,3740,0,1575.8823,0.0
2,3802,0,528.3559,386.4834
2,3870,0,522.7905,0.0
2,3910,0,581.8245,0.0
2,3930,0,983.8506,457.3702
2,3960,0,1392.8530999999998,0.0
2,4010,0,892.7151,0.0
2,4020,0,1793.5474,0.0
2,4020,1,1368.1666,649.522
2,4030,0,1218.5824,0.0
2,4055,0,1836.3625,0.0
2,4110,0,1237.6549,1091.7279
2,4110,1,477.8643,0.0
2,4140,1,645.9174,0.0
2,4150,0,2292.5974,0.0
2,4200,0,1987.3906000000002,0.0
2,4220,0,5502.3107,0.0
2,4220,1,959.4861,0.0
2,4230,0,603.1899,0.0
2,4230,1,1138.3679,0.0
2,4251,0,679.1098,545.5069
2,4251,1,595.7221,0.0
2,4252,0,1474.1169,0.0
2,4350,0,988.8352,0.0
2,4420,0,668.9566,0.0
2,4465,0,965.4499999999999,0.0
2,4600,0,522.942,0.0
2,4600,1,1146.6859,0.0
2,4700,0,4618.871,735.1108
2,4710,0,1093.6169,0.0
2,4720,0,4420.9864,428.0249
2,4760,0,2466.5912,0.0
2,4810,0,435.4882,0.0
2,4820,0,668.5299,0.0
2,4840,0,1118.7244999999998,0.0
2,4840,1,459.9738,0.0
2,4850,0,1984.0145,0.0
2,4920,0,2978.9925,0.0
2,5110,0,1173.2712999999999,399.9384
2,5110,1,611.9714,0.0
2,5120,0,3346.8523999999998,0.0
2,5140,0,978.3251,0.0
2,5220,0,682.8955,0.0
2,5240,0,5423.8168,422.7899
2,5320,0,765.2298,0.0
2,5400,0,4321.1193,0.0
2,5500,0,582.4861,0.0
2,5510,0,1558.5605,0.0
2,5550,1,568.1215,0.0
2,5610,1,634.2623,0.0
2,5730,0,647.4723,0.0
2,5730,1,894.9076,0.0
2,5740,0,2776.413,517.8165
2,5810,0,1271.7872,0.0
2,5840,0,684.303,0.0
2,5850,0,736.1561,0.0
